smiles,murcko_scaffold,cluster_id
COCC#Cc1cnc2O[C@H](CN(C)C(=O)C3CCCCC3)[C@H](C)CN([C@H](C)CO)C(=O)c2c1,O=C1NCC[C@@H](CNC(=O)C2CCCCC2)Oc2ncccc21,142
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(cc2)C#N)Oc2ncc(cc2C1=O)-c1cccc(F)c1,O=C1NCC[C@H](CNS(=O)(=O)c2ccccc2)Oc2ncc(-c3ccccc3)cc21,143
COC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(-c4cccnc4)c3=O)[C@H]1N2S(=O)(=O)c1ccccc1C,O=c1c(-c2cccnc2)ccc2n1C[C@H]1CC[C@@H]2N1S(=O)(=O)c1ccccc1,144
COCC(=O)N[C@@H]1CC[C@@H](CC(=O)NCc2ccccc2OC)O[C@@H]1CO,O=C(C[C@@H]1CCCCO1)NCc1ccccc1,145
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2cccc(O)c2)OCc2cnnn2CCCC1=O,O=C1CCCn2nncc2CO[C@@H](CNCc2ccccc2)CCN1,146
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3cccc(F)c3)ccc2OC[C@@H](C)N(C)C[C@H]1C,O=C(Nc1ccc2c(c1)C(=O)NCCCCNCCO2)c1ccccc1,119
O[C@H]1COC[C@H]2O[C@@H](CC(=O)Nc3nccs3)CC[C@@H]2N(Cc2cc(F)cc(F)c2)C1,O=C(C[C@H]1CC[C@H]2[C@@H](COCCCN2Cc2ccccc2)O1)Nc1nccs1,147
CNC[C@H]1Oc2ncc(cc2C(=O)N(C[C@H]1C)[C@@H](C)CO)C#Cc1ccccc1F,O=C1NCCCOc2ncc(C#Cc3ccccc3)cc21,148
COc1ccc(cc1)C#Cc1cnc2O[C@H](CN(C)C(=O)CC3CC3)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1,O=C(CC1CC1)NC[C@@H]1CCNC(=O)c2cc(C#Cc3ccccc3)cnc2O1,149
OC[C@H]1O[C@@H](CC(=O)NCc2ccccc2Cl)CC[C@H]1NC(=O)C1CCOCC1,O=C(C[C@H]1CC[C@@H](NC(=O)C2CCOCC2)CO1)NCc1ccccc1,150
CO[C@@H]1CN(C)C(=O)c2ccc(NC(C)=O)cc2OC[C@@H](C)N(C[C@@H]1C)C(=O)Cc1ccccn1,O=C1NCCCCN(C(=O)Cc2ccccn2)CCOc2ccccc21,151
Oc1cccc(c1)-c1nc2ccc3ccccc3c2c2CCCc12,c1ccc(-c2nc3ccc4ccccc4c3c3c2CCC3)cc1,152
Cc1ccc(Sc2c([N+]([O-])=O)c(=O)n(C)c3ccccc23)cc1,O=c1cc(Sc2ccccc2)c2ccccc2[nH]1,153
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)Oc2ccc(NC(=O)C3CCCCC3)cc2C1=O,O=C(NC[C@H]1CCNC(=O)c2cc(NC(=O)C3CCCCC3)ccc2O1)Nc1ccccc1,154
COc1cccc(c1)S(=O)(=O)N[C@H]1CC[C@H](CC(=O)NCc2ccncc2)O[C@@H]1CO,O=C(C[C@H]1CC[C@H](NS(=O)(=O)c2ccccc2)CO1)NCc1ccncc1,155
CS(=O)(=O)N1[C@H]2Cn3c(ccc(-c4cccc(F)c4)c3=O)[C@@H]1[C@@H]([C@H]2CO)C(=O)N1CCCCC1,O=C([C@@H]1C[C@@H]2Cn3c(ccc(-c4ccccc4)c3=O)[C@H]1N2)N1CCCCC1,156
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(cc2)-c2ccccc2)Oc2ccc(NC(=O)c3ccncc3)cc2CC1=O,O=C1Cc2cc(NC(=O)c3ccncc3)ccc2O[C@@H](CNCc2ccc(-c3ccccc3)cc2)CCN1,157
OC[C@@H]1O[C@@H](CCn2cc(nn2)-c2cccnc2)CC[C@@H]1NC(=O)c1ccccc1F,O=C(N[C@H]1CC[C@H](CCn2cc(-c3cccnc3)nn2)OC1)c1ccccc1,158
OC[C@H]1O[C@@H](CC(=O)NCc2cccnc2)C[C@@H]2[C@H]1Oc1ccc(NC(=O)NC3CCCCC3)cc21,O=C(C[C@H]1C[C@H]2c3cc(NC(=O)NC4CCCCC4)ccc3O[C@H]2CO1)NCc1cccnc1,159
COc1ccc(cc1)S(=O)(=O)N(C)C[C@@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)C#CC1(O)CCCC1,O=C1NCC[C@H](CNS(=O)(=O)c2ccccc2)Oc2ncc(C#CC3CCCC3)cc21,160
OC[C@H]1O[C@@H](CC(=O)NCc2cc(F)ccc2F)C[C@@H]2[C@H]1Oc1ccc(NC(=O)c3ccc4OCOc4c3)cc21,O=C(C[C@H]1C[C@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@H]2CO1)NCc1ccccc1,161
OC[C@H]1O[C@@H](CCn2cc(nn2)C2CC2)CC[C@H]1NS(=O)(=O)c1ccc(F)cc1,O=S(=O)(N[C@@H]1CC[C@H](CCn2cc(C3CC3)nn2)OC1)c1ccccc1,162
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc2c(cccc2C1=O)N(C)C,O=C1NCC[C@@H](CNCc2ccccc2)Oc2ccccc21,163
OC[C@H]1O[C@H](CCNC(=O)c2ccccc2F)CC[C@@H]1NC(=O)c1cnccn1,O=C(NCC[C@@H]1CC[C@H](NC(=O)c2cnccn2)CO1)c1ccccc1,164
CCc1c(C)nc2ncnn2c1NCCc1ccc(OC)cc1,c1ccc(CCNc2ccnc3ncnn23)cc1,165
Cc1cccc(NCCNc2cccc(C)c2)c1,c1ccc(NCCNc2ccccc2)cc1,166
Cc1noc(NC(=O)c2ccc(Cl)c(Cl)c2)c1Cl,O=C(Nc1ccno1)c1ccccc1,167
COc1cccc(NC(=O)N(C)C[C@@H]2Oc3ncc(cc3C(=O)N(C[C@H]2C)[C@H](C)CO)C#Cc2ccncc2)c1,O=C(NC[C@H]1CCNC(=O)c2cc(C#Cc3ccncc3)cnc2O1)Nc1ccccc1,168
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)Nc3cccc(OC)c3)ccc2OC[C@@H](C)N(CC2CC2)C[C@H]1C,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)NCCCCN(CC1CC1)CCO2,169
O[C@H]1COC[C@@H]2O[C@H](CC(=O)NCc3cccc(F)c3)CC[C@H]2N(C1)C(=O)c1ccncc1,O=C(C[C@@H]1CC[C@@H]2[C@H](COCCCN2C(=O)c2ccncc2)O1)NCc1ccccc1,170
OC[C@@H]1O[C@H](CCNC(=O)Nc2ccc(cc2)C(F)(F)F)CC[C@H]1NC(=O)c1cccnc1,O=C(NCC[C@@H]1CC[C@@H](NC(=O)c2cccnc2)CO1)Nc1ccccc1,171
OC[C@@H]1O[C@H](CC(=O)N2CCc3ccccc3C2)CC[C@@H]1NC(=O)C1CCOCC1,O=C(N[C@H]1CC[C@@H](CC(=O)N2CCc3ccccc3C2)OC1)C1CCOCC1,172
O=C(CN1C(=O)COc2ccccc12)NCCCN1CCc2ccccc2C1,O=C(CN1C(=O)COc2ccccc21)NCCCN1CCc2ccccc2C1,173
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)c3cnccn3)cc2OC[C@H](C)N(C[C@H]1C)C(C)=O,O=C(Nc1ccc2c(c1)OCCNCCCCNC2=O)c1cnccn1,174
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CN(C)C)Oc2cc(ccc2S1(=O)=O)-c1ccncc1,O=S1(=O)NCCCOc2cc(-c3ccncc3)ccc21,175
CNC[C@@H]1OCc2cn(CCCC(=O)N(C[C@H]1C)[C@@H](C)CO)nn2,O=C1CCCn2cc(nn2)COCCCN1,176
CCOC(=O)N(C)C[C@H]1OCc2cn(CCCC(=O)N(C[C@H]1C)[C@@H](C)CO)nn2,O=C1CCCn2cc(nn2)COCCCN1,176
COc1cccc(NC(=O)N(C)C[C@H]2Oc3cc(ccc3S(=O)(=O)N(C[C@H]2C)[C@H](C)CO)-c2ccccc2OC)c1,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccc(-c3ccccc3)cc2O1)Nc1ccccc1,177
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccccc2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21,O=C(NC[C@H]1CCNC(=O)c2[nH]c3ccccc3c2-c2ccccc2CO1)c1ccccc1,178
COc1ccccc1NC(=O)N[C@H]1CC[C@H](CCNC(=O)c2ccc3OCOc3c2)O[C@@H]1CO,O=C(Nc1ccccc1)N[C@H]1CC[C@H](CCNC(=O)c2ccc3c(c2)OCO3)OC1,179
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)C2CCCCC2)Oc2cc(ccc2S1(=O)=O)C#CCN(C)C,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccccc2O1)C1CCCCC1,180
COc1cccc(c1)C(=O)ONC(=N)c1ccc(cc1)[N+]([O-])=O,N=C(NOC(=O)c1ccccc1)c1ccccc1,181
OC[C@@H]1O[C@@H](CC(=O)NCc2ccccc2Cl)CC[C@H]1NC(=O)C1CCOCC1,O=C(C[C@H]1CC[C@@H](NC(=O)C2CCOCC2)CO1)NCc1ccccc1,150
C[C@@H](CO)NC(=O)c1ccc2c3OCc4cc(C)ccc4-n3nc2c1,c1ccc2c(c1)COc1c3ccccc3nn1-2,102
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2cccs2)Oc2ncc(cc2C1=O)C#Cc1ccc(cc1)C(F)(F)F,O=C1NCC[C@H](CNS(=O)(=O)c2cccs2)Oc2ncc(C#Cc3ccccc3)cc21,182
Clc1ccccc1CSc1cn2CCCc2n1,c1ccc(CSc2cn3c(n2)CCC3)cc1,183
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3cccc(F)c3)cc2OC[C@H](C)NC[C@H]1C,O=C(Nc1ccccc1)Nc1ccc2c(c1)OCCNCCCCNC2=O,184
Sc1nnc(CCc2ccccc2)n1-c1ccc(Cl)cc1,c1ccc(CCc2nncn2-c2ccccc2)cc1,185
CCC(=O)Nc1nc2ccc3nc(C)sc3c2s1,c1nc2ccc3ncsc3c2s1,186
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(F)cc2)OCc2ccccc2-c2ccccc2C1=O,O=C(NC[C@H]1CCNC(=O)c2ccccc2-c2ccccc2CO1)Nc1ccccc1,187
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cccc3OCCCOc23)OCc2cnnn2CCCC1=O,O=C1CCCn2nncc2CO[C@H](CNCc2cccc3c2OCCCO3)CCN1,188
Cc1nn(c(C)c1CCC(=O)Nc1cccc(F)c1)-c1ccc(nn1)N1CCCCC1,O=C(CCc1cnn(-c2ccc(N3CCCCC3)nn2)c1)Nc1ccccc1,189
COc1cccc(NC(=O)N(C)C[C@H]2Oc3cc(ccc3S(=O)(=O)N(C[C@@H]2C)[C@@H](C)CO)-c2ccccc2OC)c1,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccc(-c3ccccc3)cc2O1)Nc1ccccc1,177
COc1ccccc1NC(=O)N1C[C@@H](O)COC[C@H]2O[C@@H](CC(=O)N3CCC(Cc4ccccc4)CC3)CC[C@H]12,O=C(C[C@H]1CC[C@H]2[C@@H](COCCCN2C(=O)Nc2ccccc2)O1)N1CCC(Cc2ccccc2)CC1,190
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)c3ccccc3F)ccc2OC[C@H](C)NC[C@H]1C,O=C(Nc1ccc2c(c1)C(=O)NCCCCNCCO2)c1ccccc1,119
OC[C@@H]1O[C@H](CC(=O)N2CCCCC2)C=C[C@@H]1NC(=O)c1ccc2OCOc2c1,O=C(N[C@H]1C=C[C@@H](CC(=O)N2CCCCC2)OC1)c1ccc2c(c1)OCO2,191
Oc1nc(CN(C2CCCC2)C(=O)NCc2ccccc2)nc2ccccc12,O=C(NCc1ccccc1)N(Cc1ncc2ccccc2n1)C1CCCC1,192
Clc1ccccc1-c1nnc(SCC(=O)N2CCCCC2)o1,O=C(CSc1nnc(-c2ccccc2)o1)N1CCCCC1,193
COc1cc(C)c(cc1C)S(=O)(=O)Nc1ccccc1F,O=S(=O)(Nc1ccccc1)c1ccccc1,194
COc1ccc(NC(=O)Nc2ccc3O[C@H]4[C@H](C[C@H](CC(=O)NCC5CC5)O[C@@H]4CO)c3c2)cc1,O=C(C[C@H]1C[C@@H]2c3cc(NC(=O)Nc4ccccc4)ccc3O[C@@H]2CO1)NCC1CC1,195
C(Nc1cccc(c1)-c1nc2ccccc2[nH]1)c1cccnc1,c1cncc(CNc2cccc(-c3nc4ccccc4[nH]3)c2)c1,196
c1[nH]nc(c1-c1ccnc2ccccc12)-c1ccccn1,c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1,197
Cc1nc(S\C(=C\c2ccc(o2)-c2cc(Cl)ccc2C)C(O)=O)n[nH]1,C(=C/c1ccc(-c2ccccc2)o1)\Sc1nc[nH]n1,198
COc1ccccc1-c1ccc2c(O[C@@H](CN(C)CC3CCOCC3)[C@H](C)CN([C@@H](C)CO)S2(=O)=O)c1,O=S1(=O)NCC[C@H](CNCC2CCOCC2)Oc2cc(-c3ccccc3)ccc21,199
OC[C@H]1O[C@H](CCn2cc(nn2)C2(O)CCCC2)CC[C@H]1NS(=O)(=O)c1ccc(Cl)cc1,O=S(=O)(N[C@@H]1CC[C@@H](CCn2cc(C3CCCC3)nn2)OC1)c1ccccc1,200
CCOC(=O)c1c(CSc2ccc(C)cc2)oc2ccc(O)cc12,c1ccc(SCc2cc3ccccc3o2)cc1,201
COc1ccc(c(OC)c1)-n1c(=S)[nH]c2cc(ccc2c1=O)C(=O)Nc1ccc(C)c(F)c1,O=C(Nc1ccccc1)c1ccc2c(=O)n(-c3ccccc3)c(=S)[nH]c2c1,202
Cc1nc(Cl)c(Cl)n1CCOc1ccccc1,c1ccc(OCCn2ccnc2)cc1,203
OC[C@H]1O[C@H](CC(=O)NCCc2ccccc2)C[C@H]2[C@@H]1Oc1ccc(NC(=O)c3cccnc3)cc21,O=C(C[C@@H]1C[C@@H]2c3cc(NC(=O)c4cccnc4)ccc3O[C@@H]2CO1)NCCc1ccccc1,204
CCCNC(=O)Nc1nc2ccccc2s1,c1ccc2scnc2c1,205
CN1[C@@H]2CC[C@@H](CC(=O)NCc3ccc(cc3)-c3ccccc3)O[C@H]2COc2ccc(NC(=O)c3cc(C)on3)cc2C1=O,O=C(C[C@@H]1CC[C@H]2NC(=O)c3cc(NC(=O)c4ccon4)ccc3OC[C@@H]2O1)NCc1ccc(-c2ccccc2)cc1,206
CCCc1nc(SCC(=O)Nc2nc3CCCCc3s2)c2ccccc2n1,O=C(CSc1ncnc2ccccc12)Nc1nc2c(s1)CCCC2,207
CS(=O)(=O)Nc1ccc2O[C@H]3[C@H](C[C@H](CC(=O)NCc4ccccn4)O[C@@H]3CO)c2c1,O=C(C[C@H]1C[C@@H]2c3ccccc3O[C@@H]2CO1)NCc1ccccn1,208
OC[C@@H]1O[C@H](CC(=O)NCc2ccc(Oc3ccccc3)cc2)C[C@H]2[C@@H]1Oc1ccc(NS(=O)(=O)c3ccc(F)cc3)cc21,O=C(C[C@@H]1C[C@@H]2c3cc(NS(=O)(=O)c4ccccc4)ccc3O[C@@H]2CO1)NCc1ccc(Oc2ccccc2)cc1,209
CCOC(=O)c1cnc2cc(nn2c1N)-c1ccc(cc1)C(C)(C)C,c1ccc(-c2cc3ncccn3n2)cc1,210
COc1ccc(NC(=O)N[C@H]2CC[C@@H](CCNC(=O)Nc3cc(F)ccc3F)O[C@H]2CO)cc1,O=C(NCC[C@@H]1CC[C@H](NC(=O)Nc2ccccc2)CO1)Nc1ccccc1,211
CN1c2ccccc2Sc2ccc(cc12)C(C)=O,c1ccc2c(c1)Nc1ccccc1S2,212
OC[C@H]1O[C@H](CC(=O)NCCc2ccccc2)C[C@H]2[C@@H]1Oc1ccc(NC(=O)C3CCC3)cc21,O=C(C[C@@H]1C[C@@H]2c3cc(NC(=O)C4CCC4)ccc3O[C@@H]2CO1)NCCc1ccccc1,213
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(F)cc2)Oc2cc(ccc2S1(=O)=O)C#CC(C)(C)O,O=S1(=O)NCC[C@H](CNCc2ccccc2)Oc2ccccc21,214
C\C=C\c1ccc2c(O[C@@H](CN(C)C(=O)Cc3cccnc3)[C@@H](C)CN([C@H](C)CO)S2(=O)=O)c1,O=C(Cc1cccnc1)NC[C@H]1CCNS(=O)(=O)c2ccccc2O1,215
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)C3CC3)cc2OC[C@H](C)N(Cc2cc(F)ccc2F)C[C@@H]1C,O=C1NCCCCN(Cc2ccccc2)CCOc2cc(NC(=O)C3CC3)ccc21,216
OC[C@H]1O[C@@H](CC(=O)NC2CCCCC2)C[C@H]2[C@@H]1Oc1ccc(NC(=O)c3cccnc3)cc21,O=C(C[C@H]1C[C@@H]2c3cc(NC(=O)c4cccnc4)ccc3O[C@@H]2CO1)NC1CCCCC1,217
Cc1cccc(CSc2ccc(nn2)-c2cccs2)c1,c1ccc(CSc2ccc(-c3cccs3)nn2)cc1,218
CNC[C@H]1Oc2ccc(N)cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO,O=C1NCCCOc2ccccc21,219
CCCC(=O)Nc1ccc2OC[C@@H](C)N(CC3CCCC3)C[C@@H](C)[C@H](CN(C)C(=O)c2c1)OC,O=C1NCCCCN(CC2CCCC2)CCOc2ccccc21,220
OC[C@@H]1O[C@H](CC(=O)N2CCOCC2)C[C@H]2[C@@H]1Oc1ccc(NC(=O)c3cccnc3)cc21,O=C(Nc1ccc2c(c1)[C@H]1C[C@@H](CC(=O)N3CCOCC3)OC[C@H]1O2)c1cccnc1,221
O[C@@H]1COC[C@@H]2O[C@@H](CC(=O)NCC3CCCCC3)CC[C@H]2N(C1)S(=O)(=O)c1ccc(F)cc1,O=C(C[C@H]1CC[C@@H]2[C@H](COCCCN2S(=O)(=O)c2ccccc2)O1)NCC1CCCCC1,222
COCC#Cc1ccc2c(O[C@H](CN(C)C(=O)c3ccccc3F)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O)c1,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccccc2O1)c1ccccc1,223
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc3OCCOc3c2)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)CO[C@@H](CNCc2ccc3c(c2)OCCO3)CCN1,224
OC[C@@H]1O[C@@H](CC(=O)NCc2ccc(Cl)c(Cl)c2)CC[C@@H]1NS(=O)(=O)c1ccc(F)cc1,O=C(C[C@H]1CC[C@H](NS(=O)(=O)c2ccccc2)CO1)NCc1ccccc1,225
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(C)=O)Oc2cc(ccc2S1(=O)=O)C#Cc1ccc(F)cc1,O=S1(=O)NCCCOc2cc(C#Cc3ccccc3)ccc21,226
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)C2CCOCC2)Oc2ncc(cc2C1=O)C1=CCCC1,O=C1NCC[C@@H](CNC(=O)C2CCOCC2)Oc2ncc(C3=CCCC3)cc21,227
OC[C@@H]1O[C@@H](CC(=O)N2CCN(CC2)c2ccccc2)C=C[C@H]1NC(=O)c1ccncc1,O=C(N[C@@H]1C=C[C@H](CC(=O)N2CCN(c3ccccc3)CC2)OC1)c1ccncc1,228
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2cccnc2)OCc2ccccc2-c2ccccc2C1=O,O=C1NCC[C@H](CNCc2cccnc2)OCc2ccccc2-c2ccccc21,229
CC(C)CC#Cc1ccc2c(O[C@H](CN(C)S(=O)(=O)c3ccc(F)cc3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1,O=S(=O)(NC[C@@H]1CCNS(=O)(=O)c2ccccc2O1)c1ccccc1,230
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2cccc(c2)C(F)(F)F)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)CO[C@H](CNCc2ccccc2)CCN1,231
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)c3ccno3)cc2OC[C@H](C)NC[C@H]1C,O=C(Nc1ccc2c(c1)OCCNCCCCNC2=O)c1ccno1,232
OC[C@@H]1O[C@@H](CCNC(=O)c2cnccn2)CC[C@H]1NC(=O)Nc1cc(F)ccc1F,O=C(Nc1ccccc1)N[C@@H]1CC[C@H](CCNC(=O)c2cnccn2)OC1,233
CO[C@H]1CN(C)C(=O)c2cc(NS(C)(=O)=O)ccc2OC[C@@H](C)N(Cc2cncnc2)C[C@H]1C,O=C1NCCCCN(Cc2cncnc2)CCOc2ccccc21,234
OC[C@@H]1[C@H]2Cn3c(cccc3=O)[C@@H]([C@H]1C(=O)NCc1ccc3OCOc3c1)N2Cc1cccnc1,O=C(NCc1ccc2c(c1)OCO2)[C@H]1C[C@H]2Cn3c(cccc3=O)[C@@H]1N2Cc1cccnc1,235
CN(C)C(=O)C[C@H]1O[C@H](CO)[C@@H](NC(=O)Nc2cccc(F)c2)C=C1,O=C(Nc1ccccc1)N[C@H]1C=CCOC1,236
CN(C)C(=O)C[C@H]1CC[C@H](NC(=O)C2CCOCC2)[C@H](CO)O1,O=C(N[C@H]1CCCOC1)C1CCOCC1,237
CCCNC(=O)N[C@H]1C=C[C@@H](CC(=O)N2CCN(C)CC2)O[C@@H]1CO,O=C(C[C@@H]1C=CCCO1)N1CCNCC1,238
CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3ccccc3OC)ccc2OC[C@H](C)NC[C@H]1C,O=C1NCCCCNCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,116
COc1cccc(CN(C)C[C@H]2OCc3cnnn3CCCC(=O)N(C[C@H]2C)[C@H](C)CO)c1,O=C1CCCn2nncc2CO[C@H](CNCc2ccccc2)CCN1,239
Cc1cc(N2CCN(CC2)S(=O)(=O)c2ccccc2)c2ccccc2n1,O=S(=O)(c1ccccc1)N1CCN(c2ccnc3ccccc23)CC1,240
O[C@@H]1COC[C@H]2O[C@@H](CC(=O)NCC3CCCCC3)CC[C@@H]2N(C1)S(=O)(=O)c1ccc(F)cc1,O=C(C[C@H]1CC[C@H]2[C@@H](COCCCN2S(=O)(=O)c2ccccc2)O1)NCC1CCCCC1,241
O[C@@H]1COC[C@H]2O[C@@H](CC(=O)N3CCc4ccccc4C3)CC[C@@H]2N(C1)C(=O)c1cc(Cl)cc(Cl)c1,O=C(C[C@H]1CC[C@H]2[C@@H](COCCCN2C(=O)c2ccccc2)O1)N1CCc2ccccc2C1,242
CCCC#Cc1ccc2c(O[C@H](CN(C)C(=O)CN(C)C)[C@@H](C)CN([C@H](C)CO)S2(=O)=O)c1,O=S1(=O)NCCCOc2ccccc21,140
C[C@H](NC(=O)C[C@@H]1O[C@@H](CO)[C@H](NC(=O)CN2CCOCC2)C=C1)c1ccccc1,O=C(C[C@H]1C=C[C@@H](NC(=O)CN2CCOCC2)CO1)NCc1ccccc1,243
Cn1c2[nH]c(nc2c(=O)n(C)c1=O)N1CCN(CC1)c1ccccc1,O=c1[nH]c(=O)c2nc(N3CCN(c4ccccc4)CC3)[nH]c2[nH]1,244
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CC2)Oc2ccc(NC(=O)Nc3c(C)noc3C)cc2CC1=O,O=C1Cc2cc(NC(=O)Nc3cnoc3)ccc2O[C@H](CNCC2CC2)CCN1,245
CO[C@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)c3cccc(OC)c3)cc2OC[C@H](C)N(Cc2ccccc2F)C[C@H]1C,O=C1NCCCCN(Cc2ccccc2)CCOc2cc(NS(=O)(=O)c3ccccc3)ccc21,246
OC[C@@H]1O[C@@H](CCn2cc(nn2)C2CCCCC2)CC[C@@H]1NC(=O)Nc1ccc(Cl)c(Cl)c1,O=C(Nc1ccccc1)N[C@H]1CC[C@H](CCn2cc(C3CCCCC3)nn2)OC1,247
COc1ccccc1S(=O)(=O)N(C)C[C@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@H](C)CO,O=C1NCC[C@@H](CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2ccccc21,248
COc1cccc(c1)-c1ccc2[C@H]3[C@@H](Cn2c1=O)[C@H](CO)[C@H](N3C(=O)C1CC1)C(=O)N(C)C,O=C(C1CC1)N1CC[C@@H]2Cn3c(ccc(-c4ccccc4)c3=O)[C@@H]21,249
C\C=C\c1cnc2O[C@@H](CN(C)S(=O)(=O)c3cn(C)cn3)[C@@H](C)CN([C@@H](C)CO)C(=O)c2c1,O=C1NCC[C@H](CNS(=O)(=O)c2c[nH]cn2)Oc2ncccc21,250
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(=O)Nc2ccccc2N)Oc2c(cccc2C1=O)N(C)C,O=C(Nc1ccccc1)c1ccc(CNC[C@@H]2CCNC(=O)c3ccccc3O2)cc1,251
Brc1cncc(c1)C(=O)Nc1ccc2OCOc2c1,O=C(Nc1ccc2c(c1)OCO2)c1cccnc1,252
COc1ccccc1CNC(=O)C[C@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)c4cccnc4)cc23)[C@H](CO)O1,O=C(C[C@H]1C[C@H]2c3cc(NC(=O)c4cccnc4)ccc3O[C@H]2CO1)NCc1ccccc1,253
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2cc(F)ccc2F)Oc2cc(ccc2S1(=O)=O)-c1cccc(c1)C#N,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccc(-c3ccccc3)cc2O1)Nc1ccccc1,177
CCCC(=O)Nc1nc2ccc(OCC)cc2s1,c1ccc2scnc2c1,205
Cc1cc(C)c2nc3s\c(=C/c4ccc(o4)-c4ccccc4C(O)=O)c(=O)n3c2c1,O=c1/c(=C/c2ccc(-c3ccccc3)o2)sc2nc3ccccc3n12,254
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2cc(F)ccc2F)Oc2cc(ccc2S1(=O)=O)-c1cccc(c1)C#N,O=C(NC[C@H]1CCNS(=O)(=O)c2ccc(-c3ccccc3)cc2O1)Nc1ccccc1,255
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc2cc(ccc2S1(=O)=O)-c1cncnc1,O=S1(=O)NCC[C@@H](CNCc2ccc(Oc3ccccc3)cc2)Oc2cc(-c3cncnc3)ccc21,256
CCC(=O)Nc1ccc2c(OC[C@@H](C)N(CCc3ccccc3)C[C@@H](C)[C@@H](CN(C)C2=O)OC)c1,O=C1NCCCCN(CCc2ccccc2)CCOc2ccccc21,107
COc1cccc(c1)S(=O)(=O)N(C)C[C@H]1OCc2ccccc2-c2c(C(=O)N(C[C@@H]1C)[C@H](C)CO)n(C)c1ccccc21,O=C1NCC[C@@H](CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2c1[nH]c1ccccc21,111
CCCN(C)C[C@@H]1Oc2ncc(cc2C(=O)N(C[C@H]1C)[C@@H](C)CO)C#CCC(C)C,O=C1NCCCOc2ncccc21,257
